date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean
1958-01-28 00:00:00+00:00,4.223104,7.2079034,1.53308,16.903404
1958-01-29 00:00:00+00:00,2.8760424,5.3132753,-0.36538664,21.500591
1958-01-30 00:00:00+00:00,2.6289804,5.1186476,-0.36385313,19.209904
1958-01-31 00:00:00+00:00,1.2319187,4.974019,-1.0623198,22.974937
1958-02-01 00:00:00+00:00,2.3848567,6.2293916,-1.8107864,15.878146
1958-02-02 00:00:00+00:00,-0.062205106,3.0847633,-2.809253,22.57017
1958-02-03 00:00:00+00:00,-0.25926676,1.2401353,-2.5577195,16.305367
1958-02-04 00:00:00+00:00,-0.4063286,1.1455073,-2.006186,16.72827
1958-02-05 00:00:00+00:00,1.6466094,4.5508795,-1.1046525,10.458185
1958-02-06 00:00:00+00:00,4.1995473,5.9562516,2.5468807,15.064138
1958-02-07 00:00:00+00:00,2.7024856,4.411623,1.0484143,12.557082
1958-02-08 00:00:00+00:00,0.65542376,2.5669951,-1.7000521,12.979413
1958-02-09 00:00:00+00:00,0.40836212,3.2723665,-2.4485188,10.470307
1958-02-10 00:00:00+00:00,0.11130008,2.977739,-3.8969853,13.824821
1958-02-11 00:00:00+00:00,-3.2357614,-1.3168888,-5.345452,14.457433
1958-02-12 00:00:00+00:00,2.9671764,6.788483,-3.0439184,9.012331
1958-02-13 00:00:00+00:00,3.2201147,6.3438554,0.4076148,16.352724
1958-02-14 00:00:00+00:00,0.87305295,2.4492273,-0.84085155,16.98664
1958-02-15 00:00:00+00:00,0.82599115,2.3045988,-1.0893182,11.957065
1958-02-16 00:00:00+00:00,-1.2710705,0.4099714,-2.9377847,16.786768
1958-02-17 00:00:00+00:00,0.6318673,3.565343,-2.986251,12.803669
1958-02-18 00:00:00+00:00,1.8848057,3.820715,0.26528212,17.216555
1958-02-19 00:00:00+00:00,3.637744,6.676087,0.26681563,22.472122
1958-02-20 00:00:00+00:00,5.740682,6.8314586,3.818349,24.159412
1958-02-21 00:00:00+00:00,2.74362,5.836831,-0.83011746,26.057846
1958-02-22 00:00:00+00:00,1.3965583,5.492203,-1.978584,13.663399
1958-02-23 00:00:00+00:00,1.4494965,3.897575,-1.3270506,10.303154
1958-02-24 00:00:00+00:00,3.0024345,7.252947,-1.4255172,13.040513
1958-02-25 00:00:00+00:00,3.5553732,6.7583184,0.7260163,12.413211
1958-02-26 00:00:00+00:00,0.9083111,2.813691,-1.6224504,10.522802
1958-02-27 00:00:00+00:00,4.011249,8.669063,0.32908306,5.052452
1958-02-28 00:00:00+00:00,3.7141876,9.824434,-1.3193835,5.685706
1958-03-01 00:00:00+00:00,2.6671255,7.079807,-1.1678501,5.4767623
1958-03-02 00:00:00+00:00,2.920064,8.085178,-1.7163166,3.7927403
1958-03-03 00:00:00+00:00,-0.7759125,1.0399756,-2.8625817,10.3305645
1958-03-04 00:00:00+00:00,-1.7142888,0.14074236,-3.7934384,13.52628
1958-03-05 00:00:00+00:00,-1.3526652,1.5415101,-3.6742945,9.746166
1958-03-06 00:00:00+00:00,-1.2910416,0.5922773,-3.055151,5.522478
1958-03-07 00:00:00+00:00,-1.5294182,1.7930455,-4.3860073,6.175195
1958-03-08 00:00:00+00:00,-0.7677946,3.2438133,-3.9668639,6.1908464
1958-03-09 00:00:00+00:00,0.8438293,6.2445803,-3.2977202,5.9926214
1958-03-10 00:00:00+00:00,2.455453,6.095348,-1.4785764,3.8622959
1958-03-11 00:00:00+00:00,0.667076,3.9961157,-3.659433,8.605078
1958-03-12 00:00:00+00:00,-0.62130064,2.646883,-4.090289,9.705922
1958-03-13 00:00:00+00:00,-1.7596767,1.3476508,-4.7711453,12.975161
1958-03-14 00:00:00+00:00,-1.8480529,0.89841855,-5.552002,13.226236
1958-03-15 00:00:00+00:00,3.3635707,8.149185,-1.4828583,12.826595
1958-03-16 00:00:00+00:00,-0.17480615,2.7499535,-1.6137147,16.566618
1958-03-17 00:00:00+00:00,1.1368177,3.6507201,-1.6945711,22.512642
1958-03-18 00:00:00+00:00,4.898442,7.751488,1.7245723,10.519804
1958-03-19 00:00:00+00:00,3.960065,6.802256,1.493716,13.625217
1958-03-20 00:00:00+00:00,5.521689,9.403023,0.8628597,17.849684
1958-03-21 00:00:00+00:00,7.333312,11.00379,3.7320037,22.760666
1958-03-22 00:00:00+00:00,6.444936,11.204558,2.6011472,21.05145
1958-03-23 00:00:00+00:00,6.3565593,12.955325,0.17029068,13.110817
1958-03-24 00:00:00+00:00,6.9681835,12.306093,2.9894342,9.582399
1958-03-25 00:00:00+00:00,0.97980666,3.7568605,-1.8914222,9.609729
1958-03-26 00:00:00+00:00,-0.55856943,3.2576282,-3.3222785,7.396095
1958-03-27 00:00:00+00:00,-2.396946,0.7583958,-5.553135,12.587266
1958-03-28 00:00:00+00:00,-0.38532317,4.5091634,-5.183991,13.976519
1958-03-29 00:00:00+00:00,2.1763012,7.7099314,-2.5148478,7.2348676
1958-03-30 00:00:00+00:00,2.4379246,8.460698,-2.645704,5.6689577
1958-03-31 00:00:00+00:00,2.499548,7.861466,-2.9765606,5.6858473
1958-04-01 00:00:00+00:00,2.3611717,7.5122333,-2.007417,4.790447
1958-04-02 00:00:00+00:00,3.2227957,8.313001,-2.038273,7.321803
1958-04-03 00:00:00+00:00,2.5844185,7.213769,-2.0691295,14.688217
1958-04-04 00:00:00+00:00,2.3960423,6.0145364,-1.6499859,19.797874
1958-04-05 00:00:00+00:00,2.8576663,7.5653033,-1.0308423,17.318981
1958-04-06 00:00:00+00:00,-1.1307104,1.366071,-3.0616987,16.214752
1958-04-07 00:00:00+00:00,-2.419087,-0.7831613,-4.542555,16.498028
1958-04-08 00:00:00+00:00,0.5925369,3.9676056,-3.0234115,10.489576
1958-04-09 00:00:00+00:00,4.20416,8.418373,-0.95426774,4.4430523
1958-04-10 00:00:00+00:00,5.615784,7.869142,2.764876,10.087632
1958-04-11 00:00:00+00:00,4.1274076,8.1699095,0.6340196,16.710247
1958-04-12 00:00:00+00:00,4.3890314,8.520676,-0.0968366,8.500445
1958-04-13 00:00:00+00:00,2.9506547,5.921444,-0.1276932,8.528397
1958-04-14 00:00:00+00:00,2.1122792,6.622212,-2.1085494,7.13055
1958-04-15 00:00:00+00:00,2.2239025,7.5229793,-3.0894058,7.8698053
1958-04-16 00:00:00+00:00,4.0355253,9.873747,-2.020262,5.0249186
1958-04-17 00:00:00+00:00,6.7471495,10.124514,2.6988811,8.643378
1958-04-18 00:00:00+00:00,6.958773,9.57528,3.4680254,14.454907
1958-04-19 00:00:00+00:00,6.3203964,10.076049,2.1871688,21.273638
1958-04-20 00:00:00+00:00,11.73202,16.776817,6.4063125,12.85707
1958-04-21 00:00:00+00:00,6.693643,9.027582,4.625456,19.961779
1958-04-22 00:00:00+00:00,5.7052674,8.878351,3.1445994,26.628304
1958-04-23 00:00:00+00:00,11.266891,14.979118,3.7137432,20.348825
1958-04-24 00:00:00+00:00,12.178514,16.829885,5.282887,15.008867
1958-04-25 00:00:00+00:00,10.490137,16.380655,2.9520302,15.557094
1958-04-26 00:00:00+00:00,10.001761,13.031421,6.8711743,11.648459
1958-04-27 00:00:00+00:00,7.3133855,9.982188,4.7403173,18.1589
1958-04-28 00:00:00+00:00,7.875008,11.982957,2.909461,23.719183
1958-04-29 00:00:00+00:00,10.086633,12.333724,7.828605,20.299442
1958-04-30 00:00:00+00:00,13.148256,18.234491,7.4477487,15.596514
1958-05-01 00:00:00+00:00,16.10988,21.93526,10.066892,14.645849
1958-05-02 00:00:00+00:00,17.371504,23.43603,11.536036,12.42074
1958-05-03 00:00:00+00:00,9.175064,14.878976,6.2482586,12.975071
1958-05-04 00:00:00+00:00,7.1544385,9.19847,5.2397213,11.993955
1958-05-05 00:00:00+00:00,10.983809,15.867963,6.3311834,7.679225
1958-05-06 00:00:00+00:00,11.163183,15.687458,6.7226458,7.959689
1958-05-07 00:00:00+00:00,9.192557,13.806951,3.864108,7.726818
1958-05-08 00:00:00+00:00,8.371931,11.526444,4.705571,12.143085
1958-05-09 00:00:00+00:00,9.101304,13.84594,4.547033,11.921961
1958-05-10 00:00:00+00:00,9.330676,13.815432,4.0884953,8.839636
1958-05-11 00:00:00+00:00,10.81005,14.984926,5.8799577,4.172996
1958-05-12 00:00:00+00:00,8.239424,11.154421,3.4714203,6.8026934
1958-05-13 00:00:00+00:00,6.318796,10.423914,2.5128822,17.848558
1958-05-14 00:00:00+00:00,9.298169,12.993408,3.504344,13.956097
1958-05-15 00:00:00+00:00,11.027543,14.412903,7.345807,16.114578
1958-05-16 00:00:00+00:00,10.806916,14.732395,6.1372695,9.011073
1958-05-17 00:00:00+00:00,12.686291,17.151892,8.228732,7.711009
1958-05-18 00:00:00+00:00,13.715662,18.571386,8.520192,4.2683134
1958-05-19 00:00:00+00:00,13.995036,18.890879,9.011656,6.423595
1958-05-20 00:00:00+00:00,15.574409,21.560373,9.253118,8.593203
1958-05-21 00:00:00+00:00,15.953782,21.479866,10.894581,9.430157
1958-05-22 00:00:00+00:00,15.133155,20.34936,9.436044,10.002441
1958-05-23 00:00:00+00:00,17.11253,23.218853,10.927506,11.392389
1958-05-24 00:00:00+00:00,17.191904,22.938347,11.618968,10.070158
1958-05-25 00:00:00+00:00,15.171276,19.307838,11.16043,7.646619
1958-05-26 00:00:00+00:00,14.600649,19.027334,9.651893,11.235184
1958-05-27 00:00:00+00:00,13.630021,16.796831,7.7933555,12.648736
1958-05-28 00:00:00+00:00,11.159395,17.116322,5.5848174,16.003626
1958-05-29 00:00:00+00:00,14.338769,20.285818,5.2262807,8.860323
1958-05-30 00:00:00+00:00,18.018143,24.605312,10.567741,5.8349404
1958-05-31 00:00:00+00:00,17.347515,22.324806,11.859203,6.1343093
1958-06-01 00:00:00+00:00,16.976889,23.094297,10.500667,8.114753
1958-06-02 00:00:00+00:00,17.156263,22.763794,10.242129,3.9314082
1958-06-03 00:00:00+00:00,13.085635,17.933285,8.3335905,10.14551
1958-06-04 00:00:00+00:00,12.815008,18.252779,7.0250554,12.444692
1958-06-05 00:00:00+00:00,12.894382,17.472275,6.866516,11.070439
1958-06-06 00:00:00+00:00,13.6237545,17.24177,9.2579775,5.9827
1958-06-07 00:00:00+00:00,13.903127,19.261261,8.549441,4.860863
1958-06-08 00:00:00+00:00,14.932501,19.480755,9.090903,6.0266953
1958-06-09 00:00:00+00:00,16.761873,21.60025,11.032365,3.744622
1958-06-10 00:00:00+00:00,14.741246,17.119743,11.323827,5.4932847
1958-06-11 00:00:00+00:00,13.97062,17.039236,10.265291,10.737504
1958-06-12 00:00:00+00:00,14.949995,17.258732,12.406753,10.777941
1958-06-13 00:00:00+00:00,13.479367,17.128223,9.798215,12.573161
1958-06-14 00:00:00+00:00,12.208741,14.497717,9.889677,8.805392
1958-06-15 00:00:00+00:00,11.888114,14.6672125,9.031138,20.035378
1958-06-16 00:00:00+00:00,13.517488,17.186707,9.922603,15.084456
1958-06-17 00:00:00+00:00,13.346861,16.856201,9.964064,11.579901
1958-06-18 00:00:00+00:00,12.726234,15.325692,9.905527,10.134675
1958-06-19 00:00:00+00:00,12.305607,15.045186,7.996989,9.875192
1958-06-20 00:00:00+00:00,11.734982,15.36468,7.2384505,14.420611
1958-06-21 00:00:00+00:00,13.164354,17.284176,8.829914,10.255161
1958-06-22 00:00:00+00:00,14.243727,19.503672,9.221375,7.873509
1958-06-23 00:00:00+00:00,12.6730995,15.723163,9.512837,10.0334635
1958-06-24 00:00:00+00:00,10.552474,12.342656,8.654301,8.547665
1958-06-25 00:00:00+00:00,10.681846,12.71215,9.045763,16.85836
1958-06-26 00:00:00+00:00,14.011219,18.131645,10.187223,20.005066
1958-06-27 00:00:00+00:00,15.590593,20.60114,9.878688,14.215735
1958-06-28 00:00:00+00:00,15.669969,20.220634,11.370151,10.861143
1958-06-29 00:00:00+00:00,14.29934,17.040127,10.161611,10.906429
1958-06-30 00:00:00+00:00,13.928713,19.00962,8.403074,15.333067
1958-07-01 00:00:00+00:00,16.608088,19.429113,12.294537,8.484503
1958-07-02 00:00:00+00:00,13.08746,14.898606,11.285999,13.569766
1958-07-03 00:00:00+00:00,13.128726,16.582962,9.334386,21.518717
1958-07-04 00:00:00+00:00,15.889815,21.292084,8.394307,14.877503
1958-07-05 00:00:00+00:00,15.750905,19.201206,12.704233,6.96594
1958-07-06 00:00:00+00:00,14.861997,18.860329,11.114157,12.035532
1958-07-07 00:00:00+00:00,11.9730835,15.16945,9.0740795,17.424852
1958-07-08 00:00:00+00:00,14.884173,18.928572,8.534005,16.47913
1958-07-09 00:00:00+00:00,14.545262,18.237694,10.943927,15.215867
1958-07-10 00:00:00+00:00,16.256351,21.896814,10.203852,13.951875
1958-07-11 00:00:00+00:00,13.567441,17.405941,9.613776,14.590228
1958-07-12 00:00:00+00:00,14.42853,19.06506,9.7737,6.9799323
1958-07-13 00:00:00+00:00,14.68962,19.82418,9.833623,6.029847
1958-07-14 00:00:00+00:00,14.250709,18.883303,9.943548,9.840984
1958-07-15 00:00:00+00:00,18.6118,24.542425,9.303471,7.6210055
1958-07-16 00:00:00+00:00,18.922886,22.301546,14.5633955,9.211345
1958-07-17 00:00:00+00:00,14.783976,18.76067,10.5733185,19.381115
1958-07-18 00:00:00+00:00,16.795065,21.969791,9.783242,13.6659975
1958-07-19 00:00:00+00:00,19.756155,25.278912,12.093166,8.265516
1958-07-20 00:00:00+00:00,19.717243,22.288034,13.9030905,9.857847
1958-07-21 00:00:00+00:00,19.228334,24.547155,12.913015,13.041511
1958-07-22 00:00:00+00:00,19.43942,23.656279,15.322937,8.590757
1958-07-23 00:00:00+00:00,16.500513,19.7654,12.932862,8.911468
1958-07-24 00:00:00+00:00,17.311602,22.024525,11.892785,7.958931
1958-07-25 00:00:00+00:00,19.77269,24.733643,12.70271,5.0951633
1958-07-26 00:00:00+00:00,21.23378,26.492765,15.312634,5.09661
1958-07-27 00:00:00+00:00,23.244867,28.901888,16.822557,11.789258
1958-07-28 00:00:00+00:00,27.905958,34.81101,20.182482,10.836446
1958-07-29 00:00:00+00:00,26.567045,33.42013,21.442408,11.158328
1958-07-30 00:00:00+00:00,23.828135,27.879253,20.602331,7.015793
1958-07-31 00:00:00+00:00,22.489223,27.238375,17.862255,8.612731
1958-08-01 00:00:00+00:00,22.000313,26.147495,17.922178,9.57241
1958-08-02 00:00:00+00:00,22.311403,26.75662,17.782103,7.660095
1958-08-03 00:00:00+00:00,22.422493,25.91574,18.492025,6.7044783
1958-08-04 00:00:00+00:00,23.483583,27.974863,19.201948,5.1096177
1958-08-05 00:00:00+00:00,19.344671,20.633984,17.611872,6.388827
1958-08-06 00:00:00+00:00,19.75576,24.343107,15.721795,9.266415
1958-08-07 00:00:00+00:00,20.066849,25.152227,14.43172,9.26903
1958-08-08 00:00:00+00:00,19.927938,25.11135,15.641643,4.795677
1958-08-09 00:00:00+00:00,17.389029,20.170471,13.851567,5.436633
1958-08-10 00:00:00+00:00,17.050117,21.729595,13.011491,5.758056
1958-08-11 00:00:00+00:00,15.811206,18.688717,12.671415,8.319534
1958-08-12 00:00:00+00:00,16.272295,20.647837,12.381339,6.081371
1958-08-13 00:00:00+00:00,15.483383,20.656958,11.341263,9.925026
1958-08-14 00:00:00+00:00,12.944473,16.41608,9.901187,10.24807
1958-08-15 00:00:00+00:00,13.555562,17.325205,9.661111,12.493342
1958-08-16 00:00:00+00:00,16.566652,22.334326,10.871035,9.612962
1958-08-17 00:00:00+00:00,12.577742,12.793445,11.880958,12.500359
1958-08-18 00:00:00+00:00,13.2388315,16.152567,10.3908825,18.595493
1958-08-19 00:00:00+00:00,15.79992,21.06169,9.800806,12.186667
1958-08-20 00:00:00+00:00,13.711009,15.770812,9.910729,9.623749
1958-08-21 00:00:00+00:00,11.172097,12.729933,8.870653,10.589088
1958-08-22 00:00:00+00:00,10.833187,13.539056,8.030577,6.740396
1958-08-23 00:00:00+00:00,12.544277,17.348177,7.3905015,8.026526
1958-08-24 00:00:00+00:00,13.505365,18.057299,8.950424,10.276826
1958-08-25 00:00:00+00:00,14.666453,19.916424,9.560349,10.922179
1958-08-26 00:00:00+00:00,16.527544,21.275543,11.570272,8.033257
1958-08-27 00:00:00+00:00,19.788633,26.334665,12.830197,4.1784587
1958-08-28 00:00:00+00:00,22.299723,28.593788,17.240122,7.3947206
1958-08-29 00:00:00+00:00,22.060812,28.65291,15.350043,9.969576
1958-08-30 00:00:00+00:00,23.071901,30.562029,15.709968,6.7554655
1958-08-31 00:00:00+00:00,12.38299,13.821154,9.919892,13.192916
1958-09-01 00:00:00+00:00,11.29408,15.430274,7.5798163,13.840325
1958-09-02 00:00:00+00:00,11.557276,15.899278,7.337213,8.030118
1958-09-03 00:00:00+00:00,12.172579,16.32816,8.292081,4.4772353
1958-09-04 00:00:00+00:00,13.787881,19.757038,7.9469504,6.6867967
1958-09-05 00:00:00+00:00,15.253184,20.93592,8.951818,10.779814
1958-09-06 00:00:00+00:00,16.268488,19.664804,13.006686,10.4182825
1958-09-07 00:00:00+00:00,14.533791,15.843684,13.011555,12.260632
1958-09-08 00:00:00+00:00,11.799093,13.572566,8.766423,19.096771
1958-09-09 00:00:00+00:00,10.514397,13.251447,7.9212937,11.535315
1958-09-10 00:00:00+00:00,10.929701,14.430329,8.02616,11.487947
1958-09-11 00:00:00+00:00,14.345004,19.059212,8.23103,9.585853
1958-09-12 00:00:00+00:00,17.110308,22.138092,13.035898,11.394994
1958-09-13 00:00:00+00:00,13.27561,15.216975,10.040767,8.588722
1958-09-14 00:00:00+00:00,10.140913,14.245856,6.245636,10.387769
1958-09-15 00:00:00+00:00,11.106217,16.624739,5.8005056,4.564801
1958-09-16 00:00:00+00:00,9.37152,12.05362,6.505374,10.609628
1958-09-17 00:00:00+00:00,8.0868225,12.332501,4.3602414,14.192062
1958-09-18 00:00:00+00:00,10.402125,16.211386,4.9651113,8.422385
1958-09-19 00:00:00+00:00,10.217428,12.940265,7.9199796,11.986162
1958-09-20 00:00:00+00:00,7.0827317,10.119147,4.574849,17.612818
1958-09-21 00:00:00+00:00,7.8480353,10.398027,5.1797175,15.762411
1958-09-22 00:00:00+00:00,8.413339,11.47691,5.384586,16.296434
1958-09-23 00:00:00+00:00,10.478642,12.105791,8.589454,12.989088
1958-09-24 00:00:00+00:00,10.093945,12.184673,8.294322,12.647462
1958-09-25 00:00:00+00:00,7.6092477,11.063556,4.6491904,7.033439
1958-09-26 00:00:00+00:00,6.2745514,11.992436,1.1040596,7.300129
1958-09-27 00:00:00+00:00,7.889855,15.321317,1.808928,6.6921372
1958-09-28 00:00:00+00:00,9.255157,16.3502,4.363797,5.7986317
1958-09-29 00:00:00+00:00,8.6204605,13.129083,5.3686657,8.9562845
1958-09-30 00:00:00+00:00,7.8857636,13.407963,2.9235342,9.212949
1958-10-01 00:00:00+00:00,9.501067,14.936846,4.328403,5.4512553
1958-10-02 00:00:00+00:00,8.51637,10.865726,6.0332723,12.580603
1958-10-03 00:00:00+00:00,6.931674,11.194609,3.5381413,15.957106
1958-10-04 00:00:00+00:00,8.146976,11.973491,3.6930094,11.927349
1958-10-05 00:00:00+00:00,10.712279,15.252372,6.4478774,16.415812
1958-10-06 00:00:00+00:00,8.177584,11.031254,6.3527465,17.77157
1958-10-07 00:00:00+00:00,8.992886,13.360135,4.9076147,10.965074
1958-10-08 00:00:00+00:00,8.858189,12.939017,4.9124837,13.451189
1958-10-09 00:00:00+00:00,11.323492,16.167898,7.7173514,7.541649
1958-10-10 00:00:00+00:00,9.438795,10.546781,7.3222213,10.579857
1958-10-11 00:00:00+00:00,8.104097,10.325662,5.47709,6.938095
1958-10-12 00:00:00+00:00,9.7694025,11.804544,7.5819583,6.639354
1958-10-13 00:00:00+00:00,8.884705,10.783425,7.2868266,7.4456534
1958-10-14 00:00:00+00:00,8.350009,11.512308,5.7416954,4.9481864
1958-10-15 00:00:00+00:00,9.16531,14.191188,5.5465646,4.6587234
1958-10-16 00:00:00+00:00,8.380615,10.62007,6.151433,3.2783358
1958-10-17 00:00:00+00:00,9.5459175,11.248952,7.906302,6.5365324
1958-10-18 00:00:00+00:00,8.911221,12.077833,6.91117,8.145746
1958-10-19 00:00:00+00:00,7.326525,10.356716,4.8660393,10.016001
1958-10-20 00:00:00+00:00,7.3918266,12.435597,3.5209072,8.636444
1958-10-21 00:00:00+00:00,7.0571303,11.664479,4.0757756,5.650747
1958-10-22 00:00:00+00:00,7.0224338,9.2433605,3.9306445,5.3657117
1958-10-23 00:00:00+00:00,8.1877365,9.072243,6.2355137,6.4199023
1958-10-24 00:00:00+00:00,7.35304,10.851125,3.790382,5.86771
1958-10-25 00:00:00+00:00,8.568343,10.930007,5.9952507,8.510077
1958-10-26 00:00:00+00:00,9.433646,13.258887,6.1001196,7.9552016
1958-10-27 00:00:00+00:00,7.2489495,11.787768,3.804988,8.46126
1958-10-28 00:00:00+00:00,8.514253,13.766651,3.9598565,6.5915656
1958-10-29 00:00:00+00:00,9.279556,12.195533,6.264725,7.36171
1958-10-30 00:00:00+00:00,6.094859,9.774415,3.4195936,11.535964
1958-10-31 00:00:00+00:00,6.0601625,9.853296,1.9744625,9.150778
1958-11-01 00:00:00+00:00,6.325465,8.9321785,4.4293313,8.604009
1958-11-02 00:00:00+00:00,6.4184995,8.984485,4.4643245,15.842771
1958-11-03 00:00:00+00:00,3.948172,7.07085,0.9373926,16.029718
1958-11-04 00:00:00+00:00,1.0278445,2.9072123,-0.5395392,9.265814
1958-11-05 00:00:00+00:00,1.9075174,4.043575,-0.56647146,5.3809752
1958-11-06 00:00:00+00:00,1.6371903,2.779938,-0.64340323,8.163304
1958-11-07 00:00:00+00:00,-0.93313825,0.066301405,-2.0203347,10.921244
1958-11-08 00:00:00+00:00,-1.6534653,-0.3473352,-2.997267,6.0689816
1958-11-09 00:00:00+00:00,-1.4737918,0.88902736,-3.4241989,4.532013
1958-11-10 00:00:00+00:00,-0.64412,2.5753908,-3.251131,3.7604256
1958-11-11 00:00:00+00:00,-1.1644475,0.011753619,-2.6280625,4.243601
1958-11-12 00:00:00+00:00,-0.6347746,0.7481166,-2.7049947,3.977023
1958-11-13 00:00:00+00:00,1.1448983,3.38448,-1.0319265,3.9602554
1958-11-14 00:00:00+00:00,0.8745707,2.770843,-1.6588583,9.859177
1958-11-15 00:00:00+00:00,-1.0457563,1.2072059,-2.3357906,10.06362
1958-11-16 00:00:00+00:00,6.233916,10.293569,0.587278,5.3776793
1958-11-17 00:00:00+00:00,9.463588,10.279931,8.310346,9.49403
1958-11-18 00:00:00+00:00,4.743261,9.316295,1.933414,14.789089
1958-11-19 00:00:00+00:00,0.32293382,2.552658,-1.5435181,11.107255
1958-11-20 00:00:00+00:00,0.0026062727,1.289021,-1.7704498,11.30305
1958-11-21 00:00:00+00:00,1.0822787,3.3253844,-1.0973816,10.06022
1958-11-22 00:00:00+00:00,5.111952,7.561747,1.4256861,11.690309
1958-11-23 00:00:00+00:00,4.741624,6.5481105,2.1987545,19.248537
1958-11-24 00:00:00+00:00,2.2212965,5.334473,-0.22817758,25.327389
1958-11-25 00:00:00+00:00,2.6009688,5.120837,0.04489073,6.8376913
1958-11-26 00:00:00+00:00,7.730642,10.257199,3.867959,19.963938
1958-11-27 00:00:00+00:00,5.2103143,8.093561,0.8410269,23.396652
1958-11-28 00:00:00+00:00,0.9399867,2.4299254,-0.935905,17.946573
1958-11-29 00:00:00+00:00,3.0196595,5.7662883,-0.9628371,14.395609
1958-11-30 00:00:00+00:00,4.499332,6.7026515,2.9602313,12.259483
1958-12-01 00:00:00+00:00,2.879005,4.5390143,0.18329939,18.43548
1958-12-02 00:00:00+00:00,3.9086776,6.9753776,-0.39363274,14.923002
1958-12-03 00:00:00+00:00,7.7883496,9.9617405,5.329436,9.606841
1958-12-04 00:00:00+00:00,6.268022,9.398103,1.1525036,12.9898615
1958-12-05 00:00:00+00:00,4.247695,8.184466,0.37557158,7.947051
1958-12-06 00:00:00+00:00,8.427367,10.12083,6.4986396,6.7869897
1958-12-07 00:00:00+00:00,6.9570403,8.657193,4.771708,10.594523
1958-12-08 00:00:00+00:00,4.786713,6.2935557,2.544776,13.700948
1958-12-09 00:00:00+00:00,3.3663855,4.879919,1.6678439,13.204426
1958-12-10 00:00:00+00:00,3.7460585,4.966282,2.2409122,16.948729
1958-12-11 00:00:00+00:00,2.9257307,4.602645,1.2139803,14.444488
1958-12-12 00:00:00+00:00,1.3554034,2.989008,-0.76295185,16.608276
1958-12-13 00:00:00+00:00,4.385076,8.17537,-0.9398837,13.460979
1958-12-14 00:00:00+00:00,5.9647484,8.211734,2.6331847,22.210627
1958-12-15 00:00:00+00:00,2.3444211,3.6480973,0.8562528,23.010714
1958-12-16 00:00:00+00:00,3.1740937,4.9344606,1.1793207,11.793558
1958-12-17 00:00:00+00:00,3.503766,4.770823,1.7023888,17.194801
1958-12-18 00:00:00+00:00,2.633439,5.3071866,1.3754568,14.533576
1958-12-19 00:00:00+00:00,5.863111,7.8935494,3.848525,15.998
1958-12-20 00:00:00+00:00,6.692784,8.229913,4.421593,16.375412
1958-12-21 00:00:00+00:00,4.4724565,6.766276,1.644661,20.830683
1958-12-22 00:00:00+00:00,3.0021296,4.3526387,1.6177292,24.828537
1958-12-23 00:00:00+00:00,1.631802,3.3890018,-1.3592026,27.733595
1958-12-24 00:00:00+00:00,0.6114745,3.6253653,-1.8361346,19.562685
1958-12-25 00:00:00+00:00,1.491147,3.3117275,-1.7130663,18.651304
1958-12-26 00:00:00+00:00,-2.7291803,-0.7019088,-4.3399982,16.055876
1958-12-27 00:00:00+00:00,-2.8995075,-1.0655462,-4.51693,6.5280566
1958-12-28 00:00:00+00:00,-2.769835,0.1208168,-4.593862,10.495471
1958-12-29 00:00:00+00:00,-2.1901627,0.5071802,-4.920794,5.4402976
1958-12-30 00:00:00+00:00,-1.1104898,1.1935432,-3.3477259,7.3003316
1958-12-31 00:00:00+00:00,-0.7308173,0.22990605,-1.6746581,9.980416
1959-01-01 00:00:00+00:00,-0.05114463,2.3662694,-2.6515899,9.534668
1959-01-02 00:00:00+00:00,0.99597716,2.216889,-0.15717259,22.787207
1959-01-03 00:00:00+00:00,-0.0010845959,2.2222607,-1.2556391,22.586256
1959-01-04 00:00:00+00:00,-0.7981466,0.577633,-2.254106,20.727037
1959-01-05 00:00:00+00:00,-2.8952084,-0.9169954,-5.2525725,15.756892
1959-01-06 00:00:00+00:00,-3.5922701,-1.3116233,-5.501039,14.516931
1959-01-07 00:00:00+00:00,-4.739332,-2.5562513,-6.9995055,12.446523
1959-01-08 00:00:00+00:00,-5.786394,-2.6008792,-7.697972,9.752474
1959-01-09 00:00:00+00:00,-3.1334558,2.2544928,-8.39644,3.7360253
1959-01-10 00:00:00+00:00,3.8194828,5.7098646,1.0050948,9.757886
1959-01-11 00:00:00+00:00,0.17242053,5.5152364,-3.9433718,19.521198
1959-01-12 00:00:00+00:00,-3.5246413,0.12060866,-5.4918385,16.618412
1959-01-13 00:00:00+00:00,-0.07170305,1.6259804,-2.190305,11.428342
1959-01-14 00:00:00+00:00,-3.918765,-0.8186475,-6.5387716,7.2746124
1959-01-15 00:00:00+00:00,-4.665827,-3.2132754,-6.587238,13.097966
1959-01-16 00:00:00+00:00,-2.3628886,-1.0079035,-4.7857046,10.814045
1959-01-17 00:00:00+00:00,-2.0099504,-0.20253137,-4.884171,11.0251
1959-01-18 00:00:00+00:00,-2.9570122,0.50284064,-6.4326377,8.531246
1959-01-19 00:00:00+00:00,-2.5040739,-0.5417875,-6.1311045,4.9953046
1959-01-20 00:00:00+00:00,-7.751136,-4.9864154,-12.029572,8.53605
1959-01-21 00:00:00+00:00,-10.098198,-5.9810433,-13.128037,12.078794
